labels,path
happy,../input/cremad/AudioWAV//1083_DFA_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1042_ITH_NEU_XX.wav
happy,../input/cremad/AudioWAV//1085_IOM_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1036_ITS_NEU_XX.wav
angry,../input/cremad/AudioWAV//1071_IEO_ANG_HI.wav
neutral,../input/cremad/AudioWAV//1062_IOM_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1087_IWW_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1042_IWL_NEU_XX.wav
fear,../input/cremad/AudioWAV//1067_IEO_FEA_LO.wav
sad,../input/cremad/AudioWAV//1001_MTI_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1011_ITH_NEU_XX.wav
fear,../input/cremad/AudioWAV//1045_WSI_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1069_IEO_DIS_HI.wav
sad,../input/cremad/AudioWAV//1081_IEO_SAD_HI.wav
disgust,../input/cremad/AudioWAV//1044_IEO_DIS_MD.wav
fear,../input/cremad/AudioWAV//1059_DFA_FEA_XX.wav
angry,../input/cremad/AudioWAV//1015_IEO_ANG_HI.wav
angry,../input/cremad/AudioWAV//1001_ITS_ANG_XX.wav
sad,../input/cremad/AudioWAV//1041_IOM_SAD_XX.wav
happy,../input/cremad/AudioWAV//1051_IEO_HAP_HI.wav
disgust,../input/cremad/AudioWAV//1027_TIE_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1040_DFA_DIS_XX.wav
sad,../input/cremad/AudioWAV//1088_IEO_SAD_MD.wav
angry,../input/cremad/AudioWAV//1035_TSI_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1083_IWL_NEU_XX.wav
happy,../input/cremad/AudioWAV//1059_TIE_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1080_IWL_DIS_XX.wav
happy,../input/cremad/AudioWAV//1031_IEO_HAP_MD.wav
fear,../input/cremad/AudioWAV//1035_ITS_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1071_IEO_DIS_MD.wav
angry,../input/cremad/AudioWAV//1067_IOM_ANG_XX.wav
fear,../input/cremad/AudioWAV//1033_IEO_FEA_LO.wav
sad,../input/cremad/AudioWAV//1026_ITS_SAD_XX.wav
happy,../input/cremad/AudioWAV//1062_TAI_HAP_XX.wav
angry,../input/cremad/AudioWAV//1051_TSI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1088_MTI_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1040_ITS_NEU_XX.wav
angry,../input/cremad/AudioWAV//1065_WSI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1041_DFA_HAP_XX.wav
angry,../input/cremad/AudioWAV//1040_ITH_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1070_IOM_NEU_XX.wav
angry,../input/cremad/AudioWAV//1011_IWW_ANG_XX.wav
angry,../input/cremad/AudioWAV//1064_IOM_ANG_XX.wav
fear,../input/cremad/AudioWAV//1050_MTI_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1038_IOM_DIS_XX.wav
sad,../input/cremad/AudioWAV//1062_IOM_SAD_XX.wav
fear,../input/cremad/AudioWAV//1027_IEO_FEA_MD.wav
happy,../input/cremad/AudioWAV//1022_ITH_HAP_XX.wav
happy,../input/cremad/AudioWAV//1017_IEO_HAP_LO.wav
neutral,../input/cremad/AudioWAV//1088_IWL_NEU_XX.wav
sad,../input/cremad/AudioWAV//1067_MTI_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1015_IEO_DIS_HI.wav
sad,../input/cremad/AudioWAV//1011_MTI_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1044_TSI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1022_DFA_HAP_XX.wav
fear,../input/cremad/AudioWAV//1045_DFA_FEA_XX.wav
sad,../input/cremad/AudioWAV//1014_TAI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1040_DFA_SAD_XX.wav
sad,../input/cremad/AudioWAV//1077_IWW_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1027_IOM_NEU_XX.wav
fear,../input/cremad/AudioWAV//1066_IOM_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1032_WSI_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1088_ITS_NEU_XX.wav
fear,../input/cremad/AudioWAV//1041_TAI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1016_IWL_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1064_IOM_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1026_ITS_NEU_XX.wav
fear,../input/cremad/AudioWAV//1081_ITH_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1036_IWW_NEU_XX.wav
happy,../input/cremad/AudioWAV//1041_IOM_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1041_IWL_NEU_XX.wav
fear,../input/cremad/AudioWAV//1031_ITS_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1071_IOM_DIS_XX.wav
sad,../input/cremad/AudioWAV//1067_TSI_SAD_XX.wav
happy,../input/cremad/AudioWAV//1086_TSI_HAP_XX.wav
angry,../input/cremad/AudioWAV//1048_TAI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1081_MTI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1031_ITS_SAD_XX.wav
happy,../input/cremad/AudioWAV//1090_IEO_HAP_LO.wav
fear,../input/cremad/AudioWAV//1051_TAI_FEA_XX.wav
fear,../input/cremad/AudioWAV//1039_IEO_FEA_MD.wav
sad,../input/cremad/AudioWAV//1033_ITH_SAD_XX.wav
fear,../input/cremad/AudioWAV//1031_IWL_FEA_XX.wav
fear,../input/cremad/AudioWAV//1039_TIE_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1026_IWL_NEU_XX.wav
sad,../input/cremad/AudioWAV//1045_IWW_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1044_ITH_NEU_XX.wav
happy,../input/cremad/AudioWAV//1067_WSI_HAP_XX.wav
fear,../input/cremad/AudioWAV//1036_WSI_FEA_XX.wav
angry,../input/cremad/AudioWAV//1062_TAI_ANG_XX.wav
sad,../input/cremad/AudioWAV//1015_TAI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1027_TAI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1077_IEO_ANG_MD.wav
happy,../input/cremad/AudioWAV//1041_IEO_HAP_HI.wav
disgust,../input/cremad/AudioWAV//1045_IEO_DIS_MD.wav
angry,../input/cremad/AudioWAV//1023_ITS_ANG_XX.wav
sad,../input/cremad/AudioWAV//1080_ITH_SAD_XX.wav
happy,../input/cremad/AudioWAV//1034_IEO_HAP_LO.wav
happy,../input/cremad/AudioWAV//1068_IEO_HAP_MD.wav
disgust,../input/cremad/AudioWAV//1001_IEO_DIS_LO.wav
fear,../input/cremad/AudioWAV//1027_TAI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1057_TIE_SAD_XX.wav
fear,../input/cremad/AudioWAV//1070_ITH_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1034_IWL_NEU_XX.wav
fear,../input/cremad/AudioWAV//1015_IWW_FEA_XX.wav
happy,../input/cremad/AudioWAV//1067_IEO_HAP_LO.wav
disgust,../input/cremad/AudioWAV//1011_ITH_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1071_IWL_DIS_XX.wav
happy,../input/cremad/AudioWAV//1026_IWW_HAP_XX.wav
happy,../input/cremad/AudioWAV//1042_TSI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1068_DFA_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1065_MTI_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1031_IWL_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1066_ITH_DIS_XX.wav
sad,../input/cremad/AudioWAV//1085_IEO_SAD_HI.wav
disgust,../input/cremad/AudioWAV//1057_TIE_DIS_XX.wav
happy,../input/cremad/AudioWAV//1015_IEO_HAP_MD.wav
disgust,../input/cremad/AudioWAV//1001_ITS_DIS_XX.wav
happy,../input/cremad/AudioWAV//1048_TAI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1065_IEO_HAP_HI.wav
disgust,../input/cremad/AudioWAV//1048_IWW_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1044_IEO_NEU_XX.wav
sad,../input/cremad/AudioWAV//1042_TIE_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1015_TAI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1039_IEO_HAP_LO.wav
fear,../input/cremad/AudioWAV//1090_IOM_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1036_ITH_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1065_TIE_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1034_TAI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1031_IWL_HAP_XX.wav
fear,../input/cremad/AudioWAV//1011_IWW_FEA_XX.wav
sad,../input/cremad/AudioWAV//1022_TAI_SAD_XX.wav
happy,../input/cremad/AudioWAV//1088_TIE_HAP_XX.wav
sad,../input/cremad/AudioWAV//1022_ITH_SAD_XX.wav
sad,../input/cremad/AudioWAV//1026_TAI_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1067_IWW_NEU_XX.wav
sad,../input/cremad/AudioWAV//1017_IWL_SAD_XX.wav
happy,../input/cremad/AudioWAV//1005_IEO_HAP_MD.wav
sad,../input/cremad/AudioWAV//1027_IEO_SAD_HI.wav
angry,../input/cremad/AudioWAV//1017_ITH_ANG_XX.wav
happy,../input/cremad/AudioWAV//1071_IOM_HAP_XX.wav
angry,../input/cremad/AudioWAV//1036_MTI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1080_IOM_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1042_MTI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1070_IEO_HAP_LO.wav
angry,../input/cremad/AudioWAV//1069_IEO_ANG_HI.wav
angry,../input/cremad/AudioWAV//1034_IWL_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1033_IEO_DIS_LO.wav
sad,../input/cremad/AudioWAV//1022_IEO_SAD_HI.wav
neutral,../input/cremad/AudioWAV//1032_IEO_NEU_XX.wav
angry,../input/cremad/AudioWAV//1090_ITH_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1067_WSI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1086_IWL_HAP_XX.wav
happy,../input/cremad/AudioWAV//1090_IWW_HAP_XX.wav
fear,../input/cremad/AudioWAV//1023_WSI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1017_IEO_SAD_HI.wav
disgust,../input/cremad/AudioWAV//1019_MTI_DIS_XX.wav
fear,../input/cremad/AudioWAV//1026_IOM_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1064_TAI_NEU_XX.wav
fear,../input/cremad/AudioWAV//1011_IEO_FEA_HI.wav
fear,../input/cremad/AudioWAV//1065_IEO_FEA_MD.wav
happy,../input/cremad/AudioWAV//1080_IWL_HAP_XX.wav
angry,../input/cremad/AudioWAV//1033_TSI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1088_DFA_HAP_XX.wav
fear,../input/cremad/AudioWAV//1038_TAI_FEA_XX.wav
happy,../input/cremad/AudioWAV//1062_WSI_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1026_IEO_DIS_HI.wav
angry,../input/cremad/AudioWAV//1033_IWW_ANG_XX.wav
sad,../input/cremad/AudioWAV//1015_MTI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1023_TSI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1017_TAI_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1070_TAI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1042_DFA_HAP_XX.wav
angry,../input/cremad/AudioWAV//1041_WSI_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1023_WSI_NEU_XX.wav
sad,../input/cremad/AudioWAV//1085_DFA_SAD_XX.wav
happy,../input/cremad/AudioWAV//1026_ITH_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1077_DFA_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1023_IEO_DIS_HI.wav
neutral,../input/cremad/AudioWAV//1031_IWL_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1065_IOM_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1059_WSI_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1066_TAI_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1014_IOM_DIS_XX.wav
happy,../input/cremad/AudioWAV//1081_MTI_HAP_XX.wav
sad,../input/cremad/AudioWAV//1001_IWW_SAD_XX.wav
sad,../input/cremad/AudioWAV//1064_DFA_SAD_XX.wav
angry,../input/cremad/AudioWAV//1087_ITH_ANG_XX.wav
sad,../input/cremad/AudioWAV//1071_TAI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1087_IWL_ANG_XX.wav
fear,../input/cremad/AudioWAV//1045_IEO_FEA_LO.wav
fear,../input/cremad/AudioWAV//1077_WSI_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1001_ITH_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1036_MTI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1051_IWW_HAP_XX.wav
angry,../input/cremad/AudioWAV//1083_IEO_ANG_HI.wav
fear,../input/cremad/AudioWAV//1044_ITH_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1031_WSI_DIS_XX.wav
fear,../input/cremad/AudioWAV//1067_WSI_FEA_XX.wav
happy,../input/cremad/AudioWAV//1062_IEO_HAP_HI.wav
fear,../input/cremad/AudioWAV//1081_TAI_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1048_ITS_DIS_XX.wav
happy,../input/cremad/AudioWAV//1090_MTI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1022_WSI_NEU_XX.wav
sad,../input/cremad/AudioWAV//1069_IEO_SAD_HI.wav
sad,../input/cremad/AudioWAV//1036_ITH_SAD_XX.wav
angry,../input/cremad/AudioWAV//1080_DFA_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1062_TIE_NEU_XX.wav
happy,../input/cremad/AudioWAV//1031_ITH_HAP_XX.wav
happy,../input/cremad/AudioWAV//1068_TAI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1038_TSI_HAP_XX.wav
angry,../input/cremad/AudioWAV//1032_ITS_ANG_XX.wav
sad,../input/cremad/AudioWAV//1034_TIE_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1044_DFA_NEU_XX.wav
sad,../input/cremad/AudioWAV//1090_TIE_SAD_XX.wav
sad,../input/cremad/AudioWAV//1045_TIE_SAD_XX.wav
fear,../input/cremad/AudioWAV//1038_WSI_FEA_XX.wav
fear,../input/cremad/AudioWAV//1045_TIE_FEA_XX.wav
happy,../input/cremad/AudioWAV//1059_ITH_HAP_XX.wav
fear,../input/cremad/AudioWAV//1039_IOM_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1069_IEO_DIS_LO.wav
angry,../input/cremad/AudioWAV//1001_MTI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1062_IEO_HAP_MD.wav
happy,../input/cremad/AudioWAV//1033_IWW_HAP_XX.wav
angry,../input/cremad/AudioWAV//1085_IOM_ANG_XX.wav
happy,../input/cremad/AudioWAV//1022_IEO_HAP_LO.wav
happy,../input/cremad/AudioWAV//1023_DFA_HAP_XX.wav
sad,../input/cremad/AudioWAV//1071_ITS_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1017_TIE_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1048_TAI_DIS_XX.wav
angry,../input/cremad/AudioWAV//1040_IEO_ANG_HI.wav
sad,../input/cremad/AudioWAV//1050_MTI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1019_TIE_SAD_XX.wav
happy,../input/cremad/AudioWAV//1040_IEO_HAP_LO.wav
disgust,../input/cremad/AudioWAV//1015_DFA_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1068_IOM_DIS_XX.wav
happy,../input/cremad/AudioWAV//1080_TSI_HAP_XX.wav
angry,../input/cremad/AudioWAV//1035_TAI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1081_IWL_DIS_XX.wav
sad,../input/cremad/AudioWAV//1034_IEO_SAD_HI.wav
fear,../input/cremad/AudioWAV//1032_ITH_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1064_ITH_NEU_XX.wav
happy,../input/cremad/AudioWAV//1071_DFA_HAP_XX.wav
sad,../input/cremad/AudioWAV//1086_IOM_SAD_XX.wav
happy,../input/cremad/AudioWAV//1022_TIE_HAP_XX.wav
sad,../input/cremad/AudioWAV//1045_ITS_SAD_XX.wav
fear,../input/cremad/AudioWAV//1083_IOM_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1066_MTI_DIS_XX.wav
sad,../input/cremad/AudioWAV//1085_MTI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1064_ITH_SAD_XX.wav
fear,../input/cremad/AudioWAV//1065_TIE_FEA_XX.wav
happy,../input/cremad/AudioWAV//1034_IWL_HAP_XX.wav
happy,../input/cremad/AudioWAV//1068_IWL_HAP_XX.wav
happy,../input/cremad/AudioWAV//1080_WSI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1048_IEO_HAP_LO.wav
fear,../input/cremad/AudioWAV//1069_MTI_FEA_XX.wav
fear,../input/cremad/AudioWAV//1070_IOM_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1088_IEO_DIS_HI.wav
disgust,../input/cremad/AudioWAV//1001_TAI_DIS_XX.wav
sad,../input/cremad/AudioWAV//1033_TIE_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1001_IWL_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1081_WSI_NEU_XX.wav
fear,../input/cremad/AudioWAV//1088_IWW_FEA_XX.wav
angry,../input/cremad/AudioWAV//1068_WSI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1070_IOM_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1077_TSI_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1066_IEO_DIS_LO.wav
happy,../input/cremad/AudioWAV//1005_TIE_HAP_XX.wav
happy,../input/cremad/AudioWAV//1005_IWL_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1041_IOM_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1014_TSI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1070_IWW_HAP_XX.wav
angry,../input/cremad/AudioWAV//1042_DFA_ANG_XX.wav
sad,../input/cremad/AudioWAV//1069_IWL_SAD_XX.wav
sad,../input/cremad/AudioWAV//1083_TSI_SAD_XX.wav
fear,../input/cremad/AudioWAV//1019_ITS_FEA_XX.wav
fear,../input/cremad/AudioWAV//1015_ITH_FEA_XX.wav
sad,../input/cremad/AudioWAV//1057_DFA_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1087_IWW_DIS_XX.wav
angry,../input/cremad/AudioWAV//1057_IWW_ANG_XX.wav
sad,../input/cremad/AudioWAV//1034_IEO_SAD_MD.wav
neutral,../input/cremad/AudioWAV//1015_IOM_NEU_XX.wav
sad,../input/cremad/AudioWAV//1081_IEO_SAD_LO.wav
disgust,../input/cremad/AudioWAV//1086_TSI_DIS_XX.wav
angry,../input/cremad/AudioWAV//1081_IEO_ANG_MD.wav
neutral,../input/cremad/AudioWAV//1005_TSI_NEU_XX.wav
angry,../input/cremad/AudioWAV//1069_DFA_ANG_XX.wav
sad,../input/cremad/AudioWAV//1070_IEO_SAD_LO.wav
happy,../input/cremad/AudioWAV//1044_DFA_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1059_MTI_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1011_WSI_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1051_IOM_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1059_IWL_NEU_XX.wav
fear,../input/cremad/AudioWAV//1066_IEO_FEA_HI.wav
disgust,../input/cremad/AudioWAV//1005_IEO_DIS_MD.wav
disgust,../input/cremad/AudioWAV//1034_WSI_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1059_IEO_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1067_ITS_DIS_XX.wav
fear,../input/cremad/AudioWAV//1066_TIE_FEA_XX.wav
fear,../input/cremad/AudioWAV//1026_IWW_FEA_XX.wav
fear,../input/cremad/AudioWAV//1001_TAI_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1051_ITS_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1045_ITS_NEU_XX.wav
sad,../input/cremad/AudioWAV//1031_ITH_SAD_XX.wav
angry,../input/cremad/AudioWAV//1023_WSI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1064_ITH_HAP_XX.wav
fear,../input/cremad/AudioWAV//1066_IWW_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1005_IEO_NEU_XX.wav
angry,../input/cremad/AudioWAV//1001_DFA_ANG_XX.wav
happy,../input/cremad/AudioWAV//1071_WSI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1048_IEO_HAP_MD.wav
disgust,../input/cremad/AudioWAV//1069_IWW_DIS_XX.wav
angry,../input/cremad/AudioWAV//1005_ITS_ANG_XX.wav
angry,../input/cremad/AudioWAV//1065_TIE_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1064_IEO_DIS_MD.wav
neutral,../input/cremad/AudioWAV//1048_IWW_NEU_XX.wav
angry,../input/cremad/AudioWAV//1059_IWW_ANG_XX.wav
angry,../input/cremad/AudioWAV//1041_TIE_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1042_MTI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1027_IOM_HAP_XX.wav
happy,../input/cremad/AudioWAV//1059_DFA_HAP_XX.wav
angry,../input/cremad/AudioWAV//1071_TSI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1032_ITH_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1031_TAI_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1027_DFA_NEU_XX.wav
angry,../input/cremad/AudioWAV//1042_TIE_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1050_TAI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1050_TAI_HAP_XX.wav
angry,../input/cremad/AudioWAV//1070_TSI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1085_IEO_HAP_HI.wav
sad,../input/cremad/AudioWAV//1048_IEO_SAD_LO.wav
neutral,../input/cremad/AudioWAV//1019_IWL_NEU_XX.wav
fear,../input/cremad/AudioWAV//1062_TAI_FEA_XX.wav
happy,../input/cremad/AudioWAV//1041_IWL_HAP_XX.wav
fear,../input/cremad/AudioWAV//1041_WSI_FEA_XX.wav
fear,../input/cremad/AudioWAV//1048_IWW_FEA_XX.wav
angry,../input/cremad/AudioWAV//1031_TSI_ANG_XX.wav
angry,../input/cremad/AudioWAV//1011_WSI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1083_TIE_FEA_XX.wav
fear,../input/cremad/AudioWAV//1044_IEO_FEA_HI.wav
happy,../input/cremad/AudioWAV//1042_IWW_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1014_MTI_NEU_XX.wav
sad,../input/cremad/AudioWAV//1040_TSI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1033_ITS_ANG_XX.wav
angry,../input/cremad/AudioWAV//1014_IOM_ANG_XX.wav
happy,../input/cremad/AudioWAV//1088_ITS_HAP_XX.wav
happy,../input/cremad/AudioWAV//1059_IOM_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1066_MTI_NEU_XX.wav
fear,../input/cremad/AudioWAV//1080_IWW_FEA_XX.wav
happy,../input/cremad/AudioWAV//1067_IEO_HAP_HI.wav
neutral,../input/cremad/AudioWAV//1044_IWL_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1038_WSI_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1017_ITH_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1031_IOM_NEU_XX.wav
angry,../input/cremad/AudioWAV//1080_IWW_ANG_XX.wav
sad,../input/cremad/AudioWAV//1065_TIE_SAD_XX.wav
sad,../input/cremad/AudioWAV//1034_IOM_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1062_ITH_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1027_ITS_NEU_XX.wav
sad,../input/cremad/AudioWAV//1019_IEO_SAD_LO.wav
happy,../input/cremad/AudioWAV//1083_WSI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1017_IEO_NEU_XX.wav
angry,../input/cremad/AudioWAV//1077_ITS_ANG_XX.wav
happy,../input/cremad/AudioWAV//1050_IWL_HAP_XX.wav
happy,../input/cremad/AudioWAV//1027_TSI_HAP_XX.wav
sad,../input/cremad/AudioWAV//1071_IOM_SAD_XX.wav
happy,../input/cremad/AudioWAV//1011_IWL_HAP_XX.wav
sad,../input/cremad/AudioWAV//1019_IWW_SAD_XX.wav
sad,../input/cremad/AudioWAV//1015_IWL_SAD_XX.wav
sad,../input/cremad/AudioWAV//1042_TAI_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1050_IWW_DIS_XX.wav
sad,../input/cremad/AudioWAV//1017_TIE_SAD_XX.wav
fear,../input/cremad/AudioWAV//1069_ITH_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1057_DFA_DIS_XX.wav
sad,../input/cremad/AudioWAV//1069_WSI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1071_MTI_SAD_XX.wav
happy,../input/cremad/AudioWAV//1045_IOM_HAP_XX.wav
fear,../input/cremad/AudioWAV//1044_DFA_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1032_TSI_NEU_XX.wav
fear,../input/cremad/AudioWAV//1042_ITS_FEA_XX.wav
sad,../input/cremad/AudioWAV//1087_ITH_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1069_IWW_NEU_XX.wav
angry,../input/cremad/AudioWAV//1041_TAI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1040_IWL_HAP_XX.wav
happy,../input/cremad/AudioWAV//1086_ITH_HAP_XX.wav
sad,../input/cremad/AudioWAV//1031_DFA_SAD_XX.wav
fear,../input/cremad/AudioWAV//1041_DFA_FEA_XX.wav
angry,../input/cremad/AudioWAV//1085_ITH_ANG_XX.wav
sad,../input/cremad/AudioWAV//1042_DFA_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1034_MTI_DIS_XX.wav
fear,../input/cremad/AudioWAV//1087_IEO_FEA_HI.wav
disgust,../input/cremad/AudioWAV//1042_IEO_DIS_LO.wav
angry,../input/cremad/AudioWAV//1087_IOM_ANG_XX.wav
fear,../input/cremad/AudioWAV//1051_ITS_FEA_XX.wav
angry,../input/cremad/AudioWAV//1048_TIE_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1035_ITH_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1023_MTI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1045_IWW_HAP_XX.wav
angry,../input/cremad/AudioWAV//1065_MTI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1050_DFA_DIS_XX.wav
fear,../input/cremad/AudioWAV//1064_IWL_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1090_IOM_DIS_XX.wav
angry,../input/cremad/AudioWAV//1068_IEO_ANG_LO.wav
angry,../input/cremad/AudioWAV//1032_WSI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1038_MTI_HAP_XX.wav
fear,../input/cremad/AudioWAV//1031_IEO_FEA_HI.wav
neutral,../input/cremad/AudioWAV//1031_MTI_NEU_XX.wav
